code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,left,ctr,rgt,far
95051,Beauchamp,2,3,797,566,555,71.02,29.37,29.19,7.57,32.25
95051,Beauchamp,3,3,808,576,564,71.29,29.26,31.38,7.27,30.85
95051,Beauchamp,4,3,648,452,448,69.75,24.33,33.71,11.16,30.13
95051,Beauchamp,5,3,851,565,548,66.39,34.85,25.73,6.2,30.84
95051,Beauchamp,6,3,776,506,492,65.21,35.37,24.59,7.32,31.71
95051,Beauchamp,7,3,881,608,586,69.01,32.08,29.18,7.17,29.52
95051,Beauchamp,8,3,809,575,571,71.08,30.82,26.27,9.81,31.35
95052,Beaumont-sur-Oise,1,1,1159,684,667,59.02,41.68,18.14,3.75,36.43
95052,Beaumont-sur-Oise,2,1,1224,794,772,64.87,36.01,23.7,5.31,34.97
95052,Beaumont-sur-Oise,3,1,1068,698,683,65.36,39.09,18.89,4.83,37.19
95052,Beaumont-sur-Oise,4,1,1004,622,606,61.95,45.38,18.15,3.47,33.0
95052,Beaumont-sur-Oise,5,1,1270,734,716,57.8,50.56,17.74,2.51,29.19
95054,Le Bellay-en-Vexin,1,1,149,119,113,79.87,28.32,23.01,4.42,44.25
95055,Bellefontaine,1,9,263,179,175,68.06,24.57,15.43,17.71,42.29
95056,Belloy-en-France,1,2,1404,967,942,68.87,24.63,20.17,5.31,46.6
95058,Bernes-sur-Oise,1,1,849,593,578,69.85,35.29,19.2,5.88,39.62
95058,Bernes-sur-Oise,2,1,864,542,522,62.73,34.48,17.05,6.32,42.15
95059,Berville,1,1,272,199,189,73.16,23.28,26.46,8.99,41.27
95060,Bessancourt,1,3,1044,735,727,70.4,30.95,27.1,6.19,33.29
95060,Bessancourt,2,3,896,617,603,68.86,27.86,27.69,8.46,33.17
95060,Bessancourt,3,3,889,500,488,56.24,42.01,19.47,4.3,33.4
95060,Bessancourt,4,3,837,602,594,71.92,32.66,23.57,7.58,33.5
95060,Bessancourt,5,3,896,578,565,64.51,35.4,24.42,5.49,33.45
95060,Bessancourt,6,3,835,580,571,69.46,40.28,15.76,7.18,35.2
95061,Béthemont-la-Forêt,1,3,338,256,252,75.74,26.98,25.0,6.35,40.48
95063,Bezons,1,5,1335,861,845,64.49,66.51,14.32,2.84,16.21
95063,Bezons,2,5,997,593,584,59.48,61.3,15.92,3.25,18.49
95063,Bezons,3,5,859,525,511,61.12,60.47,18.79,3.33,17.42
95063,Bezons,4,5,879,605,592,68.83,42.23,23.65,5.24,28.55
95063,Bezons,5,5,808,489,474,60.52,66.03,11.18,4.85,16.67
95063,Bezons,6,5,1105,684,661,61.9,57.94,15.43,4.84,20.73
95063,Bezons,7,5,863,537,528,62.22,45.64,21.97,3.98,28.03
95063,Bezons,8,5,850,557,531,65.53,43.69,19.21,5.27,31.64
95063,Bezons,9,5,924,515,503,55.74,64.02,12.13,3.18,19.88
95063,Bezons,10,5,945,548,532,57.99,52.63,15.98,5.64,25.0
95063,Bezons,11,5,925,516,506,55.78,65.61,12.45,3.75,17.98
95063,Bezons,12,5,1265,798,773,63.08,58.34,14.1,4.92,21.86
95063,Bezons,13,5,972,565,545,58.13,56.15,12.11,5.32,25.69
95063,Bezons,14,5,981,626,615,63.81,63.25,15.45,3.25,17.4
95063,Bezons,15,5,935,565,557,60.43,61.04,15.62,2.69,20.29
95063,Bezons,16,5,908,561,541,61.78,56.01,17.93,4.44,20.7
95063,Bezons,17,5,927,531,523,57.28,67.11,12.43,2.49,17.4
95074,Boisemont,1,10,628,463,452,73.73,23.01,27.43,16.37,33.19
95078,Boissy-l'Aillerie,1,10,1374,987,964,71.83,29.67,24.27,12.97,33.09
95088,Bonneuil-en-France,1,8,572,356,344,62.24,49.71,5.23,6.1,38.95
95091,Bouffémont,1,7,918,599,588,65.25,45.58,19.22,5.61,29.59
95091,Bouffémont,2,7,966,584,559,60.46,58.14,16.1,4.11,21.65
95091,Bouffémont,3,7,644,496,485,77.02,32.78,36.7,4.12,26.39
95091,Bouffémont,4,7,949,635,618,66.91,49.35,19.26,5.34,26.05
95091,Bouffémont,5,7,825,619,607,75.03,39.21,23.72,8.24,28.83
95094,Bouqueval,1,9,196,135,132,68.88,19.7,13.64,12.12,54.55
95101,Bray-et-Lû,1,1,617,451,439,73.1,25.74,18.45,3.42,52.39
95102,Bréançon,1,1,326,238,235,73.01,13.62,32.34,11.91,42.13
95110,Brignancourt,1,1,192,147,143,76.56,23.08,25.87,7.69,43.36
95116,Bruyères-sur-Oise,1,1,947,560,541,59.13,43.99,12.94,3.88,39.19
95116,Bruyères-sur-Oise,2,1,908,550,528,60.57,37.88,15.72,4.92,41.48
95116,Bruyères-sur-Oise,3,1,1079,700,676,64.87,42.46,13.91,4.29,39.35
95119,Buhy,1,1,221,163,158,73.76,13.29,31.01,6.33,49.37
95120,Butry-sur-Oise,1,1,733,526,516,71.76,27.52,32.17,7.95,32.36
95120,Butry-sur-Oise,2,1,955,659,640,69.01,32.03,21.56,4.69,41.72
95127,Cergy,1,10,960,488,480,50.83,70.62,12.29,5.21,11.88
95127,Cergy,2,10,712,397,391,55.76,59.08,19.95,7.93,13.04
95127,Cergy,3,10,853,488,472,57.21,65.89,13.35,5.51,15.25
95127,Cergy,4,10,536,302,294,56.34,67.69,12.24,5.78,14.29
95127,Cergy,5,10,1161,680,660,58.57,54.24,17.12,11.52,17.12
95127,Cergy,6,10,883,520,503,58.89,67.0,14.31,5.57,13.12
95127,Cergy,7,10,1004,583,570,58.07,57.72,19.12,7.37,15.79
95127,Cergy,8,10,1008,633,622,62.8,53.05,20.74,7.72,18.49
95127,Cergy,9,10,1007,689,677,68.42,47.42,29.69,7.39,15.51
95127,Cergy,10,10,910,675,662,74.18,37.46,37.01,12.08,13.44
95127,Cergy,11,10,854,566,550,66.28,52.18,23.09,8.73,16.0
95127,Cergy,12,10,992,580,576,58.47,76.74,8.68,4.17,10.42
95127,Cergy,13,10,1020,668,656,65.49,54.42,16.46,8.69,20.43
95127,Cergy,14,10,767,477,467,62.19,51.61,19.06,11.78,17.56
95127,Cergy,15,10,757,435,423,57.46,63.83,15.13,5.67,15.37
95127,Cergy,16,10,849,503,495,59.25,61.82,13.33,5.25,19.6
95127,Cergy,17,10,674,476,470,70.62,57.02,14.68,11.06,17.23
95127,Cergy,18,2,766,548,539,71.54,44.9,28.2,4.08,20.59
95127,Cergy,19,2,814,609,602,74.82,34.22,33.06,7.81,22.76
95127,Cergy,20,2,1034,712,700,68.86,49.43,24.0,5.71,19.57
95127,Cergy,21,2,1021,635,615,62.19,61.95,14.15,4.72,17.72
95127,Cergy,22,2,658,411,403,62.46,66.25,13.9,4.22,13.4
95127,Cergy,23,2,749,443,429,59.15,65.27,14.22,3.5,15.85
95127,Cergy,24,2,877,513,500,58.49,67.6,14.4,2.6,13.2
95127,Cergy,25,2,389,287,272,73.78,55.51,16.91,7.35,20.22
95127,Cergy,26,2,1161,742,726,63.91,55.65,23.14,3.44,15.15
95127,Cergy,27,2,805,561,551,69.69,51.18,24.68,4.54,16.15
95127,Cergy,28,10,969,622,607,64.19,54.7,17.63,8.73,18.95
95127,Cergy,29,10,904,497,483,54.98,69.36,13.25,4.35,13.04
95127,Cergy,30,10,926,555,549,59.94,60.11,15.3,7.47,17.12
95127,Cergy,31,2,819,573,567,69.96,51.32,24.34,6.53,15.34
95127,Cergy,32,10,777,474,463,61.0,65.23,12.96,6.48,15.33
95127,Cergy,33,10,1038,607,595,58.48,58.66,16.97,8.91,15.46
95127,Cergy,34,10,910,575,562,63.19,53.2,22.6,7.3,16.9
95127,Cergy,35,10,968,630,614,65.08,56.35,17.59,8.63,17.43
95134,Champagne-sur-Oise,1,1,864,602,583,69.68,22.47,34.13,6.86,36.54
95134,Champagne-sur-Oise,2,1,938,620,597,66.1,29.31,25.8,7.37,37.52
95134,Champagne-sur-Oise,3,1,923,572,556,61.97,34.35,18.35,5.22,42.09
95134,Champagne-sur-Oise,4,1,994,654,633,65.79,31.28,25.12,6.64,36.97
95139,La Chapelle-en-Vexin,1,1,227,158,153,69.6,16.99,26.8,9.15,47.06
95141,Charmont,1,1,27,18,16,66.67,12.5,43.75,6.25,37.5
95142,Chars,1,1,1184,872,836,73.65,27.51,21.65,6.22,44.62
95144,Châtenay-en-France,1,9,51,40,39,78.43,10.26,33.33,25.64,30.77
95149,Chaumontel,1,9,1324,937,918,70.77,23.64,22.66,11.11,42.59
95149,Chaumontel,2,9,1306,881,856,67.46,20.09,21.26,12.27,46.38
95150,Chaussy,1,1,475,345,339,72.63,27.73,28.61,7.67,35.99
95151,Chauvry,1,3,220,166,163,75.45,28.83,19.63,11.04,36.81
95154,Chennevières-lès-Louvres,1,9,204,154,152,75.49,29.61,6.58,20.39,43.42
95157,Chérence,1,1,148,125,120,84.46,19.17,39.17,5.83,35.83
95166,Cléry-en-Vexin,1,1,331,229,225,69.18,21.78,26.67,4.89,46.67
95169,Commeny,1,1,474,337,331,71.1,19.94,30.51,6.95,42.6
95170,Condécourt,1,1,382,307,299,80.37,22.74,24.75,8.36,44.15
95176,Cormeilles-en-Parisis,1,3,806,549,542,68.11,39.67,25.28,8.12,25.09
95176,Cormeilles-en-Parisis,2,3,989,707,694,71.49,31.7,31.12,7.78,27.23
95176,Cormeilles-en-Parisis,3,3,976,611,596,62.6,43.12,21.14,5.37,29.7
95176,Cormeilles-en-Parisis,4,3,902,612,593,67.85,37.77,26.14,9.95,25.3
95176,Cormeilles-en-Parisis,5,3,908,647,635,71.26,32.13,28.66,10.87,27.56
95176,Cormeilles-en-Parisis,6,3,1071,758,740,70.77,31.89,24.59,9.73,31.22
95176,Cormeilles-en-Parisis,7,3,843,570,556,67.62,37.77,26.08,10.07,24.1
95176,Cormeilles-en-Parisis,8,3,958,647,629,67.54,33.55,28.93,8.74,27.19
95176,Cormeilles-en-Parisis,9,3,988,715,696,72.37,27.73,26.72,9.2,34.48
95176,Cormeilles-en-Parisis,10,3,981,699,690,71.25,33.77,33.04,8.84,23.91
95176,Cormeilles-en-Parisis,11,3,943,713,702,75.61,34.9,27.21,11.4,24.64
95176,Cormeilles-en-Parisis,12,3,934,601,591,64.35,44.84,23.86,8.63,20.47
95176,Cormeilles-en-Parisis,13,3,936,638,629,68.16,32.11,22.89,10.17,33.55
95176,Cormeilles-en-Parisis,14,3,848,586,580,69.1,31.38,31.38,11.21,24.31
95176,Cormeilles-en-Parisis,15,3,1179,852,839,72.26,42.55,21.22,9.18,25.98
95176,Cormeilles-en-Parisis,16,3,1036,695,688,67.08,41.86,20.78,10.47,25.15
95176,Cormeilles-en-Parisis,17,3,938,586,576,62.47,32.47,26.22,7.64,31.6
95176,Cormeilles-en-Parisis,18,,946,669,661,70.72,36.01,26.02,8.62,27.84
95177,Cormeilles-en-Vexin,1,1,901,638,618,70.81,20.39,23.3,6.31,50.0
95181,Courcelles-sur-Viosne,1,1,230,179,177,77.83,19.77,35.59,10.73,33.9
95183,Courdimanche,1,10,897,645,629,71.91,33.07,28.46,7.63,30.84
95183,Courdimanche,2,10,977,638,623,65.3,43.02,28.09,9.31,19.58
95183,Courdimanche,3,10,944,585,572,61.97,46.5,19.58,8.39,25.52
95183,Courdimanche,4,10,855,631,618,73.8,26.38,34.63,12.14,26.86
95183,Courdimanche,5,10,908,586,568,64.54,47.01,22.01,9.86,21.13
95197,Deuil-la-Barre,1,6,984,663,652,67.38,35.43,32.52,4.29,25.31
95197,Deuil-la-Barre,2,6,934,689,671,73.77,37.11,32.49,6.26,23.1
95197,Deuil-la-Barre,3,6,899,554,547,61.62,34.37,32.18,8.04,22.3
95197,Deuil-la-Barre,4,6,925,633,627,68.43,37.48,34.45,5.9,20.26
95197,Deuil-la-Barre,5,6,926,634,629,68.47,42.29,29.09,5.88,19.24
95197,Deuil-la-Barre,6,6,1055,733,724,69.48,34.39,29.97,5.25,28.59
95197,Deuil-la-Barre,7,6,699,464,456,66.38,39.47,32.68,5.26,20.18
95197,Deuil-la-Barre,8,6,970,667,659,68.76,34.9,32.63,7.89,22.91
95197,Deuil-la-Barre,9,6,817,490,482,59.98,45.44,22.82,4.56,25.31
95197,Deuil-la-Barre,10,6,947,568,561,59.98,55.79,20.68,3.92,16.4
95197,Deuil-la-Barre,11,6,1035,563,555,54.4,58.56,20.9,2.7,15.86
95197,Deuil-la-Barre,12,6,896,581,565,64.84,37.7,27.08,5.84,27.26
95197,Deuil-la-Barre,13,6,1117,758,741,67.86,34.01,31.31,7.96,24.29
95197,Deuil-la-Barre,14,6,988,678,666,68.62,41.89,26.43,7.81,20.27
95197,Deuil-la-Barre,15,6,804,553,545,68.78,32.29,33.76,7.34,25.14
95197,Deuil-la-Barre,16,6,704,433,425,61.51,58.35,22.59,4.24,13.88
95199,Domont,1,7,958,672,654,70.15,35.47,27.68,10.86,25.99
95199,Domont,2,7,1162,717,693,61.7,42.71,21.07,8.23,27.99
95199,Domont,3,7,780,554,537,71.03,34.26,22.91,8.19,34.64
95199,Domont,4,7,1087,750,731,69.0,25.31,26.68,10.81,37.21
95199,Domont,5,7,843,631,623,74.85,37.24,21.99,9.15,31.62
95199,Domont,6,7,1346,943,923,70.06,38.03,24.59,8.23,29.14
95199,Domont,7,7,1483,930,896,62.71,44.75,18.64,7.14,29.46
95199,Domont,8,7,734,508,500,69.21,37.4,30.2,7.8,24.6
95199,Domont,9,7,757,568,559,75.03,29.87,26.12,11.27,32.74
95199,Domont,10,7,984,601,576,61.08,38.37,16.84,6.77,38.02
95203,Eaubonne,1,4,1335,947,930,70.94,37.74,31.94,7.42,22.9
95203,Eaubonne,2,4,1048,754,735,71.95,40.95,32.11,5.85,21.09
95203,Eaubonne,3,4,1285,976,963,75.95,34.37,35.72,5.92,23.99
95203,Eaubonne,4,4,1210,913,898,75.45,40.09,31.96,6.46,21.49
95203,Eaubonne,5,4,1260,997,982,79.13,32.99,37.17,8.45,21.28
95203,Eaubonne,6,4,1203,862,842,71.65,41.81,26.84,7.6,23.75
95203,Eaubonne,7,4,1055,665,649,63.03,50.54,19.72,5.24,24.5
95203,Eaubonne,8,4,993,725,715,73.01,37.2,28.95,8.67,25.03
95203,Eaubonne,9,4,1425,889,863,62.39,48.09,17.73,5.91,28.27
95203,Eaubonne,10,4,1188,747,739,62.88,41.14,24.76,5.28,28.82
95203,Eaubonne,11,4,1048,697,679,66.51,41.09,27.54,8.1,23.27
95203,Eaubonne,12,4,1305,913,897,69.96,38.57,28.54,5.91,26.98
95203,Eaubonne,13,4,912,682,669,74.78,41.41,37.52,5.08,15.99
95203,Eaubonne,14,4,905,624,608,68.95,40.13,26.64,5.76,27.47
95205,Ecouen,1,7,1471,913,890,62.07,42.58,18.31,6.4,32.7
95205,Ecouen,2,7,925,600,579,64.86,40.41,23.14,8.46,27.98
95205,Ecouen,3,7,1349,839,812,62.19,46.67,18.23,3.08,32.02
95205,Ecouen,4,7,1085,765,744,70.51,38.58,24.6,6.18,30.65
95210,Enghien-les-Bains,1,6,855,609,601,71.23,24.46,34.61,9.32,30.62
95210,Enghien-les-Bains,2,6,909,683,679,75.14,36.23,29.75,8.1,23.12
95210,Enghien-les-Bains,3,6,989,734,722,74.22,36.7,32.27,6.51,21.88
95210,Enghien-les-Bains,4,6,901,694,679,77.03,30.34,41.09,9.28,17.38
95210,Enghien-les-Bains,5,6,918,687,674,74.84,28.19,35.76,9.05,25.07
95210,Enghien-les-Bains,6,6,862,645,635,74.83,21.26,43.31,9.92,24.25
95210,Enghien-les-Bains,7,6,928,693,682,74.68,35.34,37.1,6.74,18.18
95210,Enghien-les-Bains,8,6,653,482,475,73.81,23.79,33.47,14.74,26.95
95210,Enghien-les-Bains,9,6,684,502,499,73.39,21.44,46.69,8.82,21.24
95211,Ennery,1,1,754,555,543,73.61,18.78,34.81,11.79,34.62
95211,Ennery,2,1,831,601,574,72.32,19.86,32.06,8.54,39.55
95212,Epiais-lès-Louvres,1,9,87,63,62,72.41,37.1,8.06,17.74,37.1
95213,Epiais-Rhus,1,1,549,412,405,75.05,23.46,30.37,5.93,40.25
95214,Epinay-Champlâtreux,1,9,32,19,19,59.38,10.53,5.26,47.37,36.84
95218,Eragny,1,2,1020,705,696,69.12,32.9,27.3,12.36,25.0
95218,Eragny,2,2,939,638,621,67.94,35.1,24.48,10.14,26.57
95218,Eragny,3,2,1104,689,678,62.41,42.77,25.52,6.19,22.71
95218,Eragny,4,2,1453,772,743,53.13,52.89,16.69,4.44,23.69
95218,Eragny,5,2,1143,727,710,63.6,36.9,22.54,6.06,31.55
95218,Eragny,6,2,1227,804,785,65.53,26.62,30.96,8.54,30.83
95218,Eragny,7,2,1206,703,679,58.29,43.89,18.7,6.04,27.39
95218,Eragny,8,2,1247,869,845,69.69,30.18,32.78,6.86,27.34
95218,Eragny,9,2,1168,694,682,59.42,44.13,20.82,6.89,25.22
95218,Eragny,10,2,1001,619,604,61.84,41.72,22.52,7.28,25.5
95219,Ermont,1,4,745,469,459,62.95,40.74,27.02,5.23,27.02
95219,Ermont,2,4,1129,760,746,67.32,36.86,31.1,3.89,28.02
95219,Ermont,3,4,801,546,537,68.16,41.9,31.28,3.54,23.28
95219,Ermont,4,4,1018,729,716,71.61,42.46,31.28,7.54,18.72
95219,Ermont,5,4,770,581,575,75.45,34.61,39.3,4.7,21.22
95219,Ermont,6,4,817,563,558,68.91,43.01,32.08,4.3,20.43
95219,Ermont,7,4,866,643,635,74.25,37.48,37.64,5.51,19.37
95219,Ermont,8,4,811,597,589,73.61,32.09,36.33,7.81,23.43
95219,Ermont,9,4,1063,646,628,60.77,57.17,17.68,3.18,21.82
95219,Ermont,10,4,1014,595,581,58.68,49.05,23.24,3.61,23.92
95219,Ermont,11,4,930,614,602,66.02,40.86,27.57,6.98,24.09
95219,Ermont,12,4,1119,842,831,75.25,40.07,32.97,6.86,19.86
95219,Ermont,13,4,949,515,502,54.27,61.55,14.94,4.18,18.92
95219,Ermont,14,4,843,465,455,55.16,61.76,19.78,3.3,15.16
95219,Ermont,15,4,1090,725,713,66.51,42.22,32.54,3.79,21.46
95219,Ermont,16,4,888,664,651,74.77,34.25,38.1,5.22,22.27
95219,Ermont,17,4,1009,519,511,51.44,63.99,16.83,3.52,15.46
95219,Ermont,18,4,1008,573,556,56.85,53.24,20.86,4.86,21.04
95219,Ermont,19,4,881,619,613,70.26,39.8,32.63,3.92,23.65
95219,Ermont,20,4,865,663,657,76.65,39.12,35.16,5.48,19.63
95229,Ezanville,1,7,1069,775,756,72.5,39.29,24.74,5.42,30.56
95229,Ezanville,2,7,1073,589,569,54.89,52.02,14.59,6.15,27.24
95229,Ezanville,3,7,883,634,618,71.8,38.03,21.68,7.93,32.36
95229,Ezanville,4,7,1034,733,713,70.89,33.66,29.31,7.99,29.03
95229,Ezanville,5,7,892,604,581,67.71,44.92,20.83,7.57,26.68
95229,Ezanville,6,7,1021,705,693,69.05,34.05,26.12,9.96,29.87
95241,Fontenay-en-Parisis,1,9,1217,858,842,70.5,32.54,13.3,14.13,40.02
95250,Fosses,1,9,1083,667,656,61.59,50.76,12.8,9.91,26.52
95250,Fosses,2,9,1123,686,668,61.09,54.19,10.18,7.34,28.29
95250,Fosses,3,9,1047,676,658,64.57,46.96,14.89,11.09,27.05
95250,Fosses,4,9,882,566,554,64.17,50.54,15.34,11.55,22.56
95250,Fosses,5,9,499,347,342,69.54,34.8,15.2,12.57,37.43
95250,Fosses,6,9,991,609,597,61.45,44.22,13.74,11.39,30.65
95250,Fosses,7,9,867,561,553,64.71,38.16,16.64,12.84,32.37
95252,Franconville,1,4,883,570,555,64.55,45.95,18.56,6.67,28.47
95252,Franconville,2,4,698,394,376,56.45,46.81,20.74,5.85,26.06
95252,Franconville,3,4,1102,690,675,62.61,43.56,19.7,5.33,31.41
95252,Franconville,4,4,950,466,454,49.05,65.86,12.11,2.86,19.16
95252,Franconville,5,4,878,462,453,52.62,53.64,15.89,2.87,27.15
95252,Franconville,6,4,1038,580,567,55.88,54.85,15.17,5.29,24.34
95252,Franconville,7,4,973,673,655,69.17,34.5,29.62,6.72,29.16
95252,Franconville,8,4,1192,861,854,72.23,38.17,29.51,9.72,22.6
95252,Franconville,9,4,1222,860,837,70.38,39.19,26.52,6.45,27.84
95252,Franconville,10,4,1079,692,678,64.13,42.63,24.34,5.75,27.29
95252,Franconville,11,4,961,593,585,61.71,44.62,21.88,6.32,27.18
95252,Franconville,12,4,955,585,569,61.26,45.87,25.66,7.03,21.44
95252,Franconville,13,4,866,464,447,53.58,55.26,17.45,3.13,24.16
95252,Franconville,14,4,946,574,564,60.68,42.55,20.04,5.67,31.74
95252,Franconville,15,4,1243,839,822,67.5,33.33,24.82,8.03,33.7
95252,Franconville,16,4,980,674,659,68.78,43.7,20.03,6.83,29.14
95252,Franconville,17,4,1150,720,712,62.61,45.79,22.33,5.62,26.12
95252,Franconville,18,4,926,655,643,70.73,31.26,33.13,6.69,28.62
95252,Franconville,19,4,1106,753,741,68.08,34.01,27.8,7.96,30.23
95252,Franconville,20,4,972,626,618,64.4,41.42,21.36,5.18,32.04
95252,Franconville,21,4,1053,626,612,59.45,47.55,18.79,6.86,26.63
